,1.wrd,2.wrd,3.wrd,4.wrd,5.wrd,6.wrd,7.wrd,8.wrd,9.wrd,10.wrd,11.wrd,12.wrd,13.wrd,14.wrd,15.wrd,16.wrd,17.wrd,18.wrd,19.wrd,20.wrd,21.wrd,22.wrd,23.wrd,24.wrd,25.wrd,26.wrd,27.wrd,28.wrd,29.wrd,30.wrd,31.wrd,249.wrd,250.wrd,251.wrd,252.wrd,253.wrd,254.wrd,255.wrd,256.wrd,257.wrd,258.wrd,259.wrd,260.wrd,261.wrd,262.wrd,263.wrd,264.wrd,265.wrd,266.wrd,267.wrd,268.wrd,269.wrd,270.wrd,271.wrd,272.wrd,273.wrd,274.wrd,275.wrd,276.wrd,277.wrd,278.wrd,279.wrd,559.wrd,560.wrd,561.wrd,562.wrd,563.wrd,564.wrd,565.wrd,566.wrd,567.wrd,568.wrd,569.wrd,570.wrd,571.wrd,572.wrd,573.wrd,574.wrd,575.wrd,576.wrd,577.wrd,578.wrd,579.wrd,580.wrd,581.wrd,582.wrd,583.wrd,584.wrd,585.wrd,586.wrd,587.wrd,588.wrd,589.wrd
11.wrd,0.6578598033628058,0.5510855698764925,0.33342164991710666,0.5023138798664881,0.278345854436682,0.6568591846863563,0.2162568479449416,0.43818941856236904,0.37556861518340334,0.32488854349892315,1.0,0.6383594268029557,0.2714529660044962,0.6836547855627568,0.7329208797854814,0.22492376515242307,0.6184852783865902,0.2992203117524209,0.53551749060743,0.7051061252376055,0.2642862862669576,0.6306416923699893,0.577165740596704,0.7332126768833557,0.7031416610050605,0.5878345018038579,0.6953006869255023,0.5201221378727929,0.6237241121233996,0.5491482498602003,0.6412558811823179,0.19732368611796536,0.3888463963658608,0.09889204614831726,0.3617499632268797,0.4114614781622393,0.38078661641187606,0.2590925896315447,0.5410859787822322,0.20188122971379652,0.5417423705907558,0.3436117539128849,0.27043703917755835,0.4708612453234635,0.4793813411044703,0.3841006761039566,0.5479143690457942,0.4639524162792604,0.4861594313153751,0.5146592965881618,0.49974298828624464,0.2623043841665297,0.5622953180241159,0.37615928262237885,0.7132341464998778,0.28876622605868485,0.30448094605092835,0.24213352094121454,0.43504554265121786,0.3305931528837125,0.48802613506579984,0.44512132599870735,0.5138400911116336,0.24395684299367149,0.17194017822611019,0.1498022821999977,0.3262631663646943,0.22745987134854828,0.37642520042705874,0.40991205067416026,0.3492982542461275,0.27511318867122525,0.23848015209228368,0.47102200671834193,0.23714431589785767,0.4796916473826135,0.44106119403470556,0.3052654435876069,0.29748779310526086,0.2949386375498243,0.5269984919535664,0.17279480154828653,0.0,0.31374062169264594,0.4833487077416957,0.5070115330521556,0.5286798844758679,0.5360249441794618,0.4455280632990216,0.4010770406810099,0.44838739605881994,0.3565209907269783,0.46735716321023457
12.wrd,0.5844578204458557,0.5982519902788177,0.36980063622011927,0.44083387269283725,0.16533937327809323,0.5555943660914908,0.23414963303348324,0.4086771843545599,0.4122936666715892,0.3298421362265971,0.5947567153717666,1.0,0.19019518262630708,0.6398178415984956,0.7729802110106143,0.1216875862721104,0.7558377752579502,0.25010797598883383,0.504665640334534,0.7116161983159932,0.05207641224694859,0.7029027717457763,0.6771164279586037,0.6552520953709569,0.6600229870379584,0.6801456947845569,0.6832559665627229,0.7429065561403994,0.6647312054856969,0.6909804836966725,0.6459916802587218,0.0654178972623064,0.4631323134522072,0.08014058100253918,0.3389206789956325,0.35758455061795547,0.40096449651521915,0.27426776727599245,0.5183780459851948,0.0,0.4073745781895185,0.2580224231014412,0.3946784877322006,0.1565431661369071,0.4316505316802588,0.4245791483529958,0.5843488219455307,0.52071173559337,0.6061550856770337,0.5592820201065188,0.5182894977146804,0.22787022465397866,0.5160618309147075,0.5284374650463322,0.7208222550030017,0.36634502496238286,0.4219625108346414,0.2706764987452983,0.47759480169363144,0.3804453726971109,0.4576287769951908,0.4342286199031381,0.5335330377871017,0.34710500791350385,0.1783091539367656,0.2357741894931027,0.33884933585858135,0.49449297353370425,0.2733674428471792,0.3680339812774346,0.36030974579335673,0.34397644113932746,0.361382341978441,0.7103875681020204,0.3815810829447358,0.5618862772761674,0.539322742759351,0.45659795071063525,0.43319045847627335,0.28523734402015744,0.6086350617794091,0.35042960299834125,0.23683243378037977,0.38075495488862965,0.374477579286459,0.4754866401587602,0.405998228740694,0.530227619384829,0.5662561852454797,0.4438494733771925,0.3816204037159462,0.405486262747932,0.4834652054769287
13.wrd,0.5623077508728693,0.6900773843636682,0.31500672373874095,0.5094655197340439,0.20597817514275318,0.6687556462228988,0.12157229802021996,0.4310542263592064,0.3766027952065999,0.31409455288662225,0.6137017019992921,0.5419420345962132,1.0,0.7550037893689558,0.8223829093634899,0.13976613857262155,0.8367408874198352,0.2917382566084107,0.5787452657402072,0.663141960492407,0.2808609370481784,0.6514820370648997,0.6950353740637576,0.758592060259484,0.6947965991957175,0.7036940750643236,0.7050102452816369,0.762304945471761,0.720013299396179,0.7294206336487021,0.6648479534922997,0.26178894611800074,0.3714277026944265,0.05077576570207332,0.41673050976248827,0.617241160904894,0.5466276028966032,0.5202265680492834,0.5802595424812931,0.32762101537271726,0.6452154307896993,0.36296991694267655,0.5241409252694826,0.0,0.595657396971021,0.5428249880600103,0.525328384415206,0.6914150438205149,0.6650364953932173,0.6064329293328601,0.5697427784562945,0.19442874762324125,0.5862447444225576,0.7166533745277457,0.7822226950335044,0.6097936851850341,0.5763926095031732,0.5179710039525078,0.455667216872081,0.4543862637456967,0.624848958317839,0.45806187933720544,0.6822685802936961,0.295888604901119,0.2799296452601876,0.2357865757202603,0.21885471693544356,0.4079919346047707,0.18805348191411253,0.41789148545639687,0.28383215265224515,0.1969147850604881,0.24202346601689517,0.7741873564859918,0.17773359455694981,0.5872913019652151,0.6493029650214512,0.5181184952566368,0.6221005460743172,0.4182503291651244,0.6685590188501848,0.5063859853993828,0.16456074889185413,0.4734141543687581,0.46742242089529207,0.5849148048046616,0.5514249634396239,0.613290672511651,0.6310927873287078,0.6500883443744203,0.6005019075314864,0.5178246012370786,0.5292548075193193
14.wrd,0.44484206440488694,0.532983263427649,0.2202113519239075,0.36199695820310096,0.25498227484113567,0.5601403490985415,0.3283846805966193,0.4057652150898394,0.3753709783586151,0.34791565950921055,0.45752815151280835,0.4811580886446696,0.2856551639543794,1.0,0.6772277471349051,0.24030116508764532,0.7529644527531265,0.3417351197585887,0.5701965251431127,0.5900987660417358,0.44969949696177514,0.5764398074802646,0.5925268688445813,0.5373543526992903,0.5442795509809064,0.6004087865235852,0.6187853220130894,0.5119494877974581,0.6269182940759657,0.551901035662782,0.574197848300729,0.23330708946351641,0.29968072881035557,0.19606147321307577,0.3939478430441675,0.3717474553242279,0.4225278559520306,0.28067638088188895,0.4265499196271336,0.234946346684742,0.4671828287877512,0.34467971859252455,0.22875020952712855,0.0,0.30041456327873917,0.18224054028611114,0.5589994021386164,0.35778533897190834,0.5590712376100411,0.6442121879987065,0.4037344595916147,0.1402212266960582,0.5537703882522349,0.43950003654801895,0.6701760720347419,0.3540755763952004,0.47392936280609066,0.3814912966553028,0.2521414794399369,0.4398887783867137,0.5910766125302745,0.4521228432277904,0.46323137363287625,0.25519658791931443,0.22701170371938884,0.2996976540138476,0.247062893131761,0.3387575781254034,0.16705780918384405,0.4364889470437612,0.321315794564603,0.31908025586941124,0.4102047615152268,0.48872308314885227,0.2988830088419985,0.6732976375693398,0.5910404594888534,0.564318269190706,0.30557214507491126,0.34495314382629527,0.5528984461402628,0.4679004271622189,0.21227114565929317,0.3304100912937412,0.1366881618992023,0.45943799349174663,0.5022163696836901,0.4326840369228948,0.5375589342056502,0.4667872462759469,0.4408049915870649,0.3814262178192347,0.6251257688004768
15.wrd,0.3869416603916185,0.25854945248508365,0.2200895948027195,0.39152067804492485,0.29376381132860263,0.4283454160766721,0.10771900650904931,0.39722649157416556,0.2569117088460312,0.3952460510996295,0.21262941811833236,0.31546032875734087,0.2509718079274399,0.4292898940794515,1.0,0.1420169620531223,0.6108179664448701,0.14633174604392774,0.4196065875841273,0.4597549325014487,0.11756667727244663,0.5611268858412524,0.6075624846124288,0.37044588804143697,0.33264646654605134,0.5001989002963114,0.5865186103223088,0.6049331692834177,0.30374252367986776,0.5837482506825972,0.45322289801213933,0.053225119524152875,0.24982867624380367,0.13799424967731377,0.3203171932462324,0.4030005090734857,0.4738183859476225,0.3692755102823948,0.4520061565476631,0.26554060603360674,0.3344575117972448,0.32337567865367056,0.40404057522640446,0.15895962133597763,0.496453580983652,0.39586943578073386,0.24674140588052385,0.4990048671828796,0.20325371014701643,0.25372231995537886,0.3679946290705285,0.19356596457351227,0.32742883324117444,0.42516366240048886,0.5800982827692407,0.5049307011559498,0.4475603704274611,0.45457898707298994,0.3312156036794158,0.29618581184199677,0.39107793425188586,0.2959084385080838,0.3697735748541727,0.37106712223577865,0.2205684036398151,0.3695591772427046,0.3169787697041557,0.39416826264680016,0.35692796770971125,0.2985192478133938,0.33323467399873474,0.31292918610843135,0.340410690491903,0.5236273290092239,0.3700342572541293,0.09534313275296113,0.3360567636961691,0.2636731351664384,0.33060322791219754,0.43653502208757056,0.36742186960991097,0.3348807828340016,0.0,0.38285711658907384,0.4732491185618397,0.4715699435264421,0.5189985936803033,0.4346647102103669,0.4764507593082683,0.41645369778073116,0.38529501886697015,0.37508042376584616,0.26291409225615825
16.wrd,0.29295274105654,0.6552823300741926,0.2001812961361007,0.46973129400385005,0.35008536446942196,0.6852760844680243,0.21480278837255617,0.5548236417385121,0.16463158423699364,0.25334217466409104,0.5088414479893427,0.5167681791003182,0.17767383665177394,0.6636888053974888,0.8074490790728484,1.0,0.8680266496863038,0.24119137002845448,0.548413409760233,0.6694380477368065,0.21093928364904357,0.733979045247839,0.7107488859826732,0.6862196484862726,0.6572387010611378,0.7443059532726717,0.6533392825890523,0.7759457612918886,0.6945039630833818,0.6684570159703882,0.6804787323132149,0.27019305925873194,0.30123832339016243,0.0847475234031112,0.3250974435447077,0.5043839064726487,0.5044130398756133,0.3432200314408468,0.49139260888674763,0.19524933490044083,0.5505702466951459,0.3275438396781475,0.2831974431570258,0.10717853428622814,0.5418541819364167,0.40556086814400116,0.5069572234784081,0.5381388715218072,0.538603860916905,0.5044045992041197,0.3726709083440075,0.10754652956965982,0.45147547108966124,0.44173156646087386,0.7088709020069608,0.5779801823175226,0.5450118355062963,0.39709351693124273,0.2599120760114527,0.32162970980268013,0.4755262975418162,0.4186057214633695,0.6691812779297689,0.3594476395130538,0.21228879325666217,0.21956153590580674,0.34039243102740424,0.25004955213976976,0.1911558791313508,0.351488585210468,0.2184406605335809,0.24537036938586743,0.14389219188322477,0.7283380757856812,0.20364342730063523,0.5731631025467812,0.49154668385728273,0.4673891876012358,0.42045633868829047,0.3633015339759028,0.5096384453087917,0.43931061502609303,0.0,0.3753650774447147,0.49086824852811284,0.47797332345403976,0.44915565231284127,0.5125322297471608,0.6663375077415761,0.5187806494727025,0.5165358725185099,0.46808627092556554,0.4657633932232236
17.wrd,0.5723379530636636,0.42502461439696626,0.3171019843533984,0.4931338572728763,0.0,0.5744329141465179,0.297969942252882,0.39945529023370097,0.15709230506571548,0.22833467177290212,0.33386819929532996,0.3726202248318441,0.22855238436459502,0.5795476049613688,0.6414400826267721,0.31964557613749633,1.0,0.01679940718951678,0.4888615663268675,0.744903275572619,0.19835850314384318,0.574083911174588,0.5418589550249376,0.5727323850564827,0.5701530771903052,0.6709724642773532,0.7302666160914026,0.6294462347665236,0.5716438730845719,0.5401931732724292,0.5594559958876282,0.2368914649449455,0.28609300656423853,0.19501279086969447,0.2915212392017166,0.2111442741830566,0.3315652640528698,0.20228426396586086,0.3728248338787913,0.11518790827324876,0.36223558914085263,0.4013441891527785,0.2801180195995885,0.11189399833941871,0.26737081988955935,0.28661001023631527,0.3258966552998087,0.521502419809174,0.5179309135742958,0.46882963701625946,0.45745234407756863,0.1658578626889743,0.4575858268796885,0.2647836346005673,0.571999504308708,0.5456442223934632,0.5081734635016693,0.4375269766678126,0.333525212736941,0.40445781062660224,0.4023615493865842,0.3631691274775287,0.6019188484217378,0.3575346032367742,0.13663191023653687,0.3108142203644535,0.2608042869087911,0.5053537285333534,0.10293527815090675,0.44122470012066195,0.29065309112238136,0.390983670102506,0.28317917590787345,0.526364115335973,0.29097695772248344,0.4055401277320283,0.4347193764996897,0.3236072824810933,0.45459638316161843,0.33763643715434133,0.43749062325378973,0.29678297524243247,0.12627847831746974,0.4111461759815743,0.4632481132998758,0.2647115396111871,0.29959358361732624,0.44990699669890066,0.4450024214789836,0.5347185938560637,0.37721457235523737,0.20709413165906376,0.336745319631784
18.wrd,0.573994042879619,0.5229058644862177,0.281756163124831,0.402924636064369,0.42752733740785287,0.6342177137378017,0.25782709368579626,0.39680673335081407,0.2310174004025365,0.27227713040668033,0.5158311843309401,0.5174533337554226,0.13770364391023548,0.7182291578688407,0.7740134832634386,0.26478586787297653,0.79632452370082,1.0,0.5578519526163965,0.5972198457990892,0.21494697879009506,0.7239814112083838,0.6538152935960073,0.5946412432254216,0.6245636870436232,0.6867581313420831,0.6945285239084054,0.652341565235512,0.5894739182433142,0.6371213146621078,0.6410935739535635,0.17706941011540334,0.29220048119480513,0.11690354917103274,0.1602901708581972,0.498835889939653,0.5606851534460247,0.47828316364042756,0.6250795506285939,0.23147424274568795,0.5480030833352942,0.37372084358522994,0.4510183353188463,0.16812876023754575,0.49463790396608753,0.4433313717767957,0.4670740302348808,0.6574288090368962,0.6412746245696294,0.5938499598959819,0.5008823379973502,0.03215043846878629,0.5698575198799195,0.5739272100028531,0.683381530675847,0.6678729458845699,0.5660203951964302,0.4508680543417769,0.18268169307296533,0.42619818629097383,0.4264643160080459,0.5128337102550526,0.6198854715121453,0.30142056632178704,0.2857445321249862,0.19725911953298003,0.29196027580469874,0.40550066337376844,0.0,0.4261231411825971,0.41909500654446197,0.30684433039690584,0.28624482013014263,0.6596801241361312,0.14159707150103906,0.6326408508123753,0.6185040520686388,0.4529506419413699,0.46447622763539176,0.3413794349639375,0.5055704635272523,0.48257230443106935,0.03297973079122052,0.40429586890699276,0.29646578648394284,0.5515295643819358,0.4141803054490427,0.6227878992605071,0.5679477420507338,0.47146296728492065,0.5027874517368056,0.3729325551927538,0.39578083390853136
19.wrd,0.42179179365747177,0.567748035636377,0.26228832896421317,0.4312659599665364,0.16333269465739453,0.6647200411032246,0.07203797738104312,0.5203147834573754,0.17089154980543575,0.39340951954079617,0.6170518285268234,0.5426280458661124,0.12118544738225712,0.7380698448703411,0.8164014745275031,0.26614390111146513,0.8220724356798472,0.1670246545122357,1.0,0.7329390776355735,0.22706066027352534,0.7130912203796971,0.6692226808756109,0.7344669959217734,0.639602610814413,0.7726486235850993,0.8381518762509146,0.8166625825874281,0.6980655080849667,0.6981741427157645,0.6400718559061085,0.2001445799883258,0.2921395202006304,0.17491877101686215,0.35211458982748445,0.43996977354783084,0.36535538118434063,0.1866657670942522,0.5457739352339599,0.0,0.49859103105485403,0.3918748442235601,0.33923005781305504,0.17572820190745875,0.4770825412804688,0.3027349543826182,0.37356659696516137,0.5293690719530131,0.4909763996869857,0.5800878895217236,0.45550570311335836,0.187338685482063,0.5299856100833742,0.4300551921461597,0.7239047940469738,0.39680676022526906,0.4251995384538284,0.3522329197740266,0.4545970155320085,0.3973602429705505,0.5529900962912755,0.49489264178260317,0.6310996550996364,0.16742824378569443,0.18699857134864262,0.2773011824241228,0.2728375901007858,0.46057040501285684,0.28726730154433466,0.437031949546273,0.4387227634700773,0.3278383894268433,0.40264944210726805,0.629086438654067,0.44972153097737844,0.6069507940202528,0.5043368826345174,0.5023361052688102,0.5217207680471468,0.3435305599781975,0.5733633229481521,0.4671393755899286,0.2856710860550389,0.33891813892732225,0.48903568823202126,0.4720831573476545,0.44415839565969284,0.5234827253174232,0.5478260455596914,0.4441677428859597,0.46719397444828703,0.29717415331201735,0.47665120722805765
20.wrd,0.4735751766233931,0.5482462747917325,0.3700516425584013,0.4349274897856541,0.038869514764753754,0.5506270199815804,0.019709815864699776,0.655997167592249,0.36578419409999785,0.47255121711429426,0.44944186579312073,0.6042526992611283,0.26448011924093906,0.6933304200157,0.661135773875983,0.2945532548914831,0.8747080273489449,0.15876602034981846,0.6866600744778275,1.0,0.13357048637865998,0.7084923981583731,0.7216931544691155,0.7413925897083051,0.705325619081753,0.7270233317551692,0.8058274499838918,0.8310058748862117,0.6853771471582897,0.7354384230495398,0.6973258230420809,0.0,0.323999957016625,0.3153933649542078,0.4311206938752834,0.2561414568821613,0.5495538964815649,0.18557366967683697,0.4826027248228919,0.14116047948376131,0.3463428136257015,0.4018328195345109,0.39943909505106134,0.12677353654074963,0.5459848154907024,0.3959640858451039,0.39306935220050643,0.5447177330230943,0.5714567634656482,0.4242350943383236,0.43719147752050247,0.29245174712318633,0.535952369363726,0.5077968119680325,0.8236486943483814,0.4894848828804871,0.5437234966582178,0.4860471961670626,0.49472233687967226,0.5225456440247523,0.5136120271416129,0.5016215056781248,0.54929651596569,0.5144129226004968,0.11431261401217252,0.3337464513255768,0.3883552418611995,0.5669790055009587,0.3964495732319768,0.5749594449750641,0.24103431765964212,0.509898937797929,0.34796243000188987,0.6618452804991801,0.434179565015269,0.55266913764885,0.5715801650828487,0.4577538531751125,0.5256078583161207,0.3516334771099128,0.552251187538642,0.46560388165159805,0.20230522929979966,0.47957936413120206,0.5307709623141856,0.5046882290098027,0.5445989528210403,0.5862124644342421,0.5931416654077172,0.5502232150539015,0.38654161033000034,0.426406176177195,0.4926329796405592
21.wrd,0.6015505220621322,0.5353749312143307,0.3476893261152575,0.46081560029765134,0.3285960770968671,0.5664238717818818,0.2127766058404924,0.4410330336162982,0.2903254072461514,0.20803259445646338,0.5313181139691545,0.5100505267480979,0.10236310862761355,0.7327880156860211,0.8088622135245797,0.2551602409203316,0.8096771869646018,0.1573781757418019,0.570407820380827,0.6451627245239036,1.0,0.7299204889870738,0.6907685984323694,0.68269613857289,0.7363840031183366,0.5817521961565768,0.7086434295108337,0.6861654586280779,0.7188676964805523,0.5839692389307146,0.6912593833117107,0.15089611003573555,0.3194986155584244,0.1005698343183854,0.2983162619133568,0.4350636317761707,0.5515526735933516,0.4098826822319983,0.5032309711945041,0.1523817576002745,0.5506229378877474,0.2888598077556903,0.5368186851595187,0.1655128531856379,0.6240569180707697,0.46425438006317843,0.4838447594522468,0.6860225972895289,0.5090459493581136,0.4390537837408228,0.36720764781021564,0.01856347155460436,0.4764485416978247,0.5762151488414418,0.7349645526557775,0.5744415714723832,0.5567285796841596,0.42874899006154776,0.1406024021555542,0.2336333831099089,0.5562013521213718,0.4484271278466102,0.5881048522969012,0.19911645177982118,0.13311144512863493,0.141177183281876,0.14541630590792742,0.3405864723805969,0.034493371916930804,0.36885296933922984,0.29689895169557023,0.3268472212269945,0.10633744284574553,0.636506780433384,0.05970263790268027,0.5888055734515409,0.5831570494809626,0.3920455729676452,0.4520702842672272,0.41388669562568325,0.5429584705483133,0.3966901632937371,0.0,0.5176768793378572,0.3432544714165169,0.4096196912952743,0.4448349109236397,0.5910316203023184,0.4896878617698168,0.3704476690631807,0.4685458216415147,0.4486152687386227,0.47474050932491696
22.wrd,0.48757630570425037,0.47329305502413843,0.46958238122442275,0.46775730635992774,0.2944241259194511,0.6389610715376419,0.05639105429867375,0.6638339741246159,0.3421935818863533,0.4184823275715719,0.385843566777732,0.6350678938349031,0.34365639026594486,0.717967469834941,0.8322289959929231,0.4614694502602955,0.8076421941641931,0.3698959579040575,0.5886688834339187,0.7952797675001329,0.32205291627745425,1.0,0.7069561203174808,0.7766086829465906,0.7723772477153642,0.777128835195625,0.8665493512609763,0.8669263277109673,0.7897063570251863,0.8038245192542424,0.7386816986623339,0.0,0.47513663828563135,0.3679772481095409,0.3829613273942818,0.4609053114530516,0.4831529779930145,0.38609779295876423,0.46848868367402596,0.0634389909573132,0.5240004726539329,0.41757720783182917,0.5031570971415814,0.28495141008274016,0.5229474111581265,0.4321521673323925,0.5333209107887202,0.5987467324750968,0.5358300079883531,0.5569525324118669,0.6518062394798441,0.2782225417045874,0.5324480239688218,0.6429904194409479,0.825371464692366,0.525101444559781,0.5173778170322223,0.6613283528485239,0.5938530263065596,0.5477633193493106,0.6351944604529038,0.6121732575880618,0.6222291581429645,0.3784443826701561,0.25756337222276615,0.37989083270854807,0.38951675793802865,0.4677296243915229,0.4392596426195169,0.4617609082409042,0.2669342829174215,0.4306088751974132,0.30525372405341766,0.6653434207979019,0.4283536458361793,0.7244271691442625,0.5778288754464613,0.32383077950004224,0.6314781248395857,0.4918870959115704,0.6201010866650761,0.5350317281046604,0.30329013184410925,0.520742546853971,0.5457267506627771,0.632892180703948,0.5880938330934975,0.7058824362031412,0.6997680000207839,0.6948053845639073,0.5272205395547107,0.4627486797089647,0.7287509134377681
23.wrd,0.4909100442062122,0.46642763482441374,0.28091654101014474,0.41336480565874356,0.08561311870343857,0.5967305539184846,0.11733561637329393,0.3564990638783594,0.18268406625693168,0.290096902096563,0.39364270280464586,0.5077756082330152,0.07901412137381358,0.606675285230003,0.7974679419849888,0.232582568514499,0.7402565649266504,0.03686315510787941,0.4897851712265805,0.6059475692249914,0.15807590218107082,0.6443129210435442,1.0,0.6150124650444675,0.4740317600615347,0.6957476496823467,0.6772863893679976,0.6857027232102202,0.6080462842887889,0.6328284738928975,0.5692779149958216,0.0,0.2464457075321006,0.23806531212373216,0.2210241120496541,0.32931219041965754,0.4401956351146651,0.2939234356570135,0.2898872960275788,0.14791570430077305,0.4288392093144905,0.3427154516938462,0.296720996681033,0.13829450836722024,0.43683797136219793,0.22350598151986112,0.355792776723741,0.4326242720099832,0.5025232583179915,0.29452913993347984,0.2664512915594621,0.13969379589447983,0.4652439779002788,0.41486843394188533,0.6884747992618515,0.29136469372767104,0.3607308815696332,0.3582429726530737,0.3472169120245182,0.22812927463251909,0.3571759590607254,0.3661457746087269,0.5175496394398333,0.28197095378232384,0.10981151007229772,0.21298120985082336,0.25772121966335737,0.23838984661998386,0.2169842592791288,0.3680968438494584,0.18363328827707492,0.32357268832324637,0.21377072206740766,0.5962022291164035,0.25470951925753527,0.3776431506482333,0.39157248498030706,0.2825655633721563,0.3216450014328398,0.33994139231785714,0.381382552146854,0.3052387783097742,0.04974161086230633,0.2329379414676841,0.33002984068074714,0.43735696111880484,0.29944068612763175,0.5231796858912285,0.5583128154948989,0.43952598726792236,0.30904896808453797,0.24235182781308784,0.4153036319724235
24.wrd,0.4018410165500541,0.5236774318594475,0.2567926308625079,0.360037423503776,0.0551466078827374,0.5749798598541277,0.04169485629256153,0.5177592849047672,0.21221948743231567,0.3853735356420033,0.4570607784182079,0.5877573628372493,0.311784393900169,0.6018947106484036,0.7555840875534646,0.1660444615959371,0.8422752531056132,0.09678176585856735,0.5493180457800124,0.7035911295926216,0.11243464058443775,0.7078343747123851,0.5680093301008631,1.0,0.5940842033021168,0.6463698669090842,0.7114408826392393,0.7923399360000555,0.6950263124106059,0.665746149421194,0.7192677460983496,0.0,0.2618768253735878,0.21538216760297202,0.39116090844780993,0.24053628434686536,0.4773166878937317,0.24612425909350522,0.4296133223558998,0.037020790562995565,0.3516822456398703,0.4509663024007844,0.3671232683376693,0.15880727039082532,0.3620953633739211,0.2773327539621411,0.3578097029963144,0.4576535305252609,0.5202408391265966,0.5232061545391321,0.39328527446902917,0.271499796340979,0.4117420264847029,0.49634931262763093,0.6563550046744993,0.45205027611929194,0.3422120862165092,0.22208999785127892,0.4050342709901107,0.34003033924372095,0.3222213580692779,0.4125091042549398,0.46769969722353344,0.36809430414368216,0.10070262810738495,0.31753591482430166,0.19449254098462143,0.5171256873678842,0.24376280419005947,0.5336359872038388,0.35332267106146775,0.45199911467680376,0.305270489739096,0.5946948663992637,0.2926997704821741,0.5311130493254316,0.4907792787725703,0.37095468029121914,0.5124917494324848,0.3428062137919169,0.47872990687421424,0.38992092372627274,0.010155950003997938,0.36552611036626526,0.3852289021543843,0.4723983270238209,0.5381539970781466,0.5504563355477778,0.5666859351842235,0.5807801351511284,0.46498559914534365,0.42520197108203406,0.48217007283463764
25.wrd,0.43239502914110317,0.5783832124237333,0.1932237133655832,0.3562706663876194,0.1493593466401758,0.34608550870576027,0.013849340335693627,0.4233309472203449,0.24771032111073177,0.12302463418989751,0.4686046149664581,0.36663156762375837,0.01740029626498918,0.6942055839060561,0.5433555509940226,0.09462872890619878,0.7452462834311582,0.13475708340784887,0.4083849062087216,0.6920351971694971,0.10704342137182232,0.6989013266427586,0.5833379789060443,0.6129778071408927,1.0,0.64178128652315,0.789238696285046,0.6507220029796235,0.5441953172173586,0.5682138297139384,0.5808318152487102,0.0,0.14487606394817387,0.12699765970029453,0.23151669683616594,0.3974048454170972,0.3870270354840023,0.2987896644585706,0.37433360865572407,0.2439564932101056,0.5899995034284976,0.19064060218024437,0.34354321161652124,0.18033590130659205,0.43978979833528375,0.2901504702350737,0.31668820042131185,0.4107322512048016,0.4108501262013965,0.3757522872008907,0.3916538963355004,0.07265885728888088,0.12054623059633929,0.4182964312899391,0.6652811684699967,0.43628673418462693,0.29105740156020676,0.41055668580729043,0.07890325203154613,0.21113381332222025,0.4743751289004714,0.3323675184968027,0.5795955044504048,0.23089693802609557,0.16943609204122934,0.13315001217782507,0.10052519967567708,0.2220869886378417,0.13260825364030182,0.3783510599858053,0.20087308477829546,0.24340145389527956,0.11514986207264932,0.48588180490428023,0.09950481488102769,0.3210412181232599,0.3583241984799862,0.24470993438097544,0.39180118339499903,0.32029067604889894,0.42650579801486077,0.3261713718463135,0.015542963363161966,0.2398709374061746,0.4358290170537167,0.4001530755348748,0.5324651840373998,0.412466072877715,0.42464255354752745,0.4248389146987661,0.2943406040622273,0.2523610711653046,0.424449285845636
26.wrd,0.3357984667541001,0.5007369127017127,0.23139778381196197,0.30082080081512286,0.13204178927138932,0.6149727573937556,0.0,0.5052136092946421,0.25891279659061317,0.3659813781126775,0.5264092681794109,0.5037009673871966,0.23373093511031207,0.6832437324039486,0.7261446670074228,0.34969498549954237,0.7703749466986609,0.21979157400052596,0.5295572055373848,0.6916748453220902,0.05537250910032199,0.6531859231527559,0.7117658111383,0.5883773682836895,0.5564662061623243,1.0,0.708532429401507,0.806865855419759,0.7253834038594964,0.6311611173036255,0.6674575829798164,0.10676719780683197,0.35319607192602065,0.29403898372744264,0.440716878338291,0.13879990185313107,0.4262923710157167,0.19242693010935252,0.45391283729987264,0.003821608000118104,0.3288106698277484,0.4121537147980203,0.3890407549557665,0.027558005361665416,0.4196673972401408,0.29459661044793084,0.3930498658982925,0.4089896139112824,0.5704456606348164,0.3886442978450443,0.3711796951468348,0.1646997785266079,0.5256877679131182,0.49765670894150527,0.7148840051998495,0.44069389488196287,0.37521449348172664,0.35181557738152747,0.3119295164391954,0.29393555817396755,0.41588747492061784,0.42731316695774557,0.46145318355570697,0.37742171647001443,0.23026759863530555,0.2826539709058292,0.33555832719014134,0.4548961386621666,0.3507201978704344,0.4250434229594997,0.2927166238077785,0.46500973071470963,0.39087306219043927,0.600322276127691,0.4427749642321842,0.6040878826080762,0.5589190366741155,0.3636587871867445,0.6221561840924981,0.1165467636274099,0.5157043553589655,0.4666803275524086,0.23754989926185865,0.38653210318664577,0.40177476146702473,0.5188464041451222,0.4845417328642788,0.48059864302669497,0.5250856163791948,0.5951887333835245,0.35765487747549485,0.41868938357498897,0.4094829470415202
